bench,bpred,size,frmt,metric,value
gcc,tscl,64KB,0,reverse_jr_non_ras_seen.PP,53076
gcc,tscl,64KB,0,reverse_bpred_addr_rate,0.8242
gcc,tscl,64KB,0,reverse_bpred_dir_rate,0.8538
gcc,tscl,64KB,0,reverse_bpred_jr_rate,0.7941
gcc,tscl,64KB,0,reverse_bpred_jr_non_ras_rate.PP,0.3231
gcc,tscl,64KB,0,reverse_retstack_pushes,121385
gcc,tscl,64KB,0,reverse_retstack_pops,121396
gcc,tscl,64KB,0,reverse_used_ras.PP,121385
gcc,tscl,64KB,0,reverse_ras_hits.PP,121385
gcc,tscl,64KB,0,reverse_ras_rate.PP,1.0000
go,tscl,128KB,1,lookups,2195695
go,tscl,128KB,1,updates,1810316
go,tscl,128KB,1,addr_hits,1649015
go,tscl,128KB,1,dir_hits,1655717
go,tscl,128KB,1,misses,154599
go,tscl,128KB,1,jr_hits,74956
go,tscl,128KB,1,jr_seen,79564
go,tscl,128KB,1,jr_non_ras_hits.PP,7379
go,tscl,128KB,1,jr_non_ras_seen.PP,11442
go,tscl,128KB,1,bpred_addr_rate,0.9109
go,tscl,128KB,1,bpred_dir_rate,0.9146
go,tscl,128KB,1,bpred_jr_rate,0.9421
go,tscl,128KB,1,bpred_jr_non_ras_rate.PP,0.6449
go,tscl,128KB,1,retstack_pushes,75457
go,tscl,128KB,1,retstack_pops,73766
go,tscl,128KB,1,used_ras.PP,68122
go,tscl,128KB,1,ras_hits.PP,67577
go,tscl,128KB,1,ras_rate.PP,0.9920
go,tscl,128KB,1,reverse_lookups,1810316
go,tscl,128KB,1,reverse_updates,1810316
go,tscl,128KB,1,reverse_addr_hits,1680742
go,tscl,128KB,1,reverse_dir_hits,1686163
go,tscl,128KB,1,reverse_misses,124153
go,tscl,128KB,1,reverse_jr_hits,75506
go,tscl,128KB,1,reverse_jr_seen,79564
go,tscl,128KB,1,reverse_jr_non_ras_hits.PP,7384
go,tscl,128KB,1,reverse_jr_non_ras_seen.PP,11442
go,tscl,128KB,1,reverse_bpred_addr_rate,0.9284
go,tscl,128KB,1,reverse_bpred_dir_rate,0.9314
go,tscl,128KB,1,reverse_bpred_jr_rate,0.9490
go,tscl,128KB,1,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,tscl,128KB,1,reverse_retstack_pushes,68122
go,tscl,128KB,1,reverse_retstack_pops,68129
go,tscl,128KB,1,reverse_used_ras.PP,68122
go,tscl,128KB,1,reverse_ras_hits.PP,68122
go,tscl,128KB,1,reverse_ras_rate.PP,1.0000
go,tscl,128KB,0,lookups,2204187
go,tscl,128KB,0,updates,1810313
go,tscl,128KB,0,addr_hits,1645334
go,tscl,128KB,0,dir_hits,1652006
go,tscl,128KB,0,misses,158307
go,tscl,128KB,0,jr_hits,74994
go,tscl,128KB,0,jr_seen,79564
go,tscl,128KB,0,jr_non_ras_hits.PP,7379
go,tscl,128KB,0,jr_non_ras_seen.PP,11442
go,tscl,128KB,0,bpred_addr_rate,0.9089
go,tscl,128KB,0,bpred_dir_rate,0.9126
go,tscl,128KB,0,bpred_jr_rate,0.9426
go,tscl,128KB,0,bpred_jr_non_ras_rate.PP,0.6449
go,tscl,128KB,0,retstack_pushes,75346
go,tscl,128KB,0,retstack_pops,73866
go,tscl,128KB,0,used_ras.PP,68122
go,tscl,128KB,0,ras_hits.PP,67615
go,tscl,128KB,0,ras_rate.PP,0.9926
go,tscl,128KB,0,reverse_lookups,1810313
go,tscl,128KB,0,reverse_updates,1810313
go,tscl,128KB,0,reverse_addr_hits,1631129
go,tscl,128KB,0,reverse_dir_hits,1636583
go,tscl,128KB,0,reverse_misses,173730
go,tscl,128KB,0,reverse_jr_hits,75506
go,tscl,128KB,0,reverse_jr_seen,79564
go,tscl,128KB,0,reverse_jr_non_ras_hits.PP,7384
go,tscl,128KB,0,reverse_jr_non_ras_seen.PP,11442
go,tscl,128KB,0,reverse_bpred_addr_rate,0.9010
go,tscl,128KB,0,reverse_bpred_dir_rate,0.9040
go,tscl,128KB,0,reverse_bpred_jr_rate,0.9490
go,tscl,128KB,0,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,tscl,128KB,0,reverse_retstack_pushes,68122
go,tscl,128KB,0,reverse_retstack_pops,68129
go,tscl,128KB,0,reverse_used_ras.PP,68122
go,tscl,128KB,0,reverse_ras_hits.PP,68122
go,tscl,128KB,0,reverse_ras_rate.PP,1.0000
go,tscl,16KB,1,lookups,2198938
go,tscl,16KB,1,updates,1810316
go,tscl,16KB,1,addr_hits,1643417
go,tscl,16KB,1,dir_hits,1650274
go,tscl,16KB,1,misses,160042
go,tscl,16KB,1,jr_hits,74777
go,tscl,16KB,1,jr_seen,79564
go,tscl,16KB,1,jr_non_ras_hits.PP,7379
go,tscl,16KB,1,jr_non_ras_seen.PP,11442
go,tscl,16KB,1,bpred_addr_rate,0.9078
go,tscl,16KB,1,bpred_dir_rate,0.9116
go,tscl,16KB,1,bpred_jr_rate,0.9398
go,tscl,16KB,1,bpred_jr_non_ras_rate.PP,0.6449
go,tscl,16KB,1,retstack_pushes,75531
go,tscl,16KB,1,retstack_pops,74751
go,tscl,16KB,1,used_ras.PP,68122
go,tscl,16KB,1,ras_hits.PP,67398
go,tscl,16KB,1,ras_rate.PP,0.9894
go,tscl,16KB,1,reverse_lookups,1810316
go,tscl,16KB,1,reverse_updates,1810316
go,tscl,16KB,1,reverse_addr_hits,1730106
go,tscl,16KB,1,reverse_dir_hits,1735446
go,tscl,16KB,1,reverse_misses,74870
go,tscl,16KB,1,reverse_jr_hits,75506
go,tscl,16KB,1,reverse_jr_seen,79564
go,tscl,16KB,1,reverse_jr_non_ras_hits.PP,7384
go,tscl,16KB,1,reverse_jr_non_ras_seen.PP,11442
go,tscl,16KB,1,reverse_bpred_addr_rate,0.9557
go,tscl,16KB,1,reverse_bpred_dir_rate,0.9586
go,tscl,16KB,1,reverse_bpred_jr_rate,0.9490
go,tscl,16KB,1,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,tscl,16KB,1,reverse_retstack_pushes,68122
go,tscl,16KB,1,reverse_retstack_pops,68129
go,tscl,16KB,1,reverse_used_ras.PP,68122
go,tscl,16KB,1,reverse_ras_hits.PP,68122
go,tscl,16KB,1,reverse_ras_rate.PP,1.0000
go,tscl,16KB,0,lookups,2189707
go,tscl,16KB,0,updates,1810316
go,tscl,16KB,0,addr_hits,1647547
go,tscl,16KB,0,dir_hits,1654402
go,tscl,16KB,0,misses,155914
go,tscl,16KB,0,jr_hits,74807
go,tscl,16KB,0,jr_seen,79564
go,tscl,16KB,0,jr_non_ras_hits.PP,7379
go,tscl,16KB,0,jr_non_ras_seen.PP,11442
go,tscl,16KB,0,bpred_addr_rate,0.9101
go,tscl,16KB,0,bpred_dir_rate,0.9139
go,tscl,16KB,0,bpred_jr_rate,0.9402
go,tscl,16KB,0,bpred_jr_non_ras_rate.PP,0.6449
go,tscl,16KB,0,retstack_pushes,75703
go,tscl,16KB,0,retstack_pops,75260
go,tscl,16KB,0,used_ras.PP,68122
go,tscl,16KB,0,ras_hits.PP,67428
go,tscl,16KB,0,ras_rate.PP,0.9898
go,tscl,16KB,0,reverse_lookups,1810316
go,tscl,16KB,0,reverse_updates,1810316
go,tscl,16KB,0,reverse_addr_hits,1484360
go,tscl,16KB,0,reverse_dir_hits,1489897
go,tscl,16KB,0,reverse_misses,320419
go,tscl,16KB,0,reverse_jr_hits,75506
go,tscl,16KB,0,reverse_jr_seen,79564
go,tscl,16KB,0,reverse_jr_non_ras_hits.PP,7384
go,tscl,16KB,0,reverse_jr_non_ras_seen.PP,11442
go,tscl,16KB,0,reverse_bpred_addr_rate,0.8199
go,tscl,16KB,0,reverse_bpred_dir_rate,0.8230
go,tscl,16KB,0,reverse_bpred_jr_rate,0.9490
go,tscl,16KB,0,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,tscl,16KB,0,reverse_retstack_pushes,68122
go,tscl,16KB,0,reverse_retstack_pops,68129
go,tscl,16KB,0,reverse_used_ras.PP,68122
go,tscl,16KB,0,reverse_ras_hits.PP,68122
go,tscl,16KB,0,reverse_ras_rate.PP,1.0000
go,tscl,1MB,1,lookups,2186958
go,tscl,1MB,1,updates,1810313
go,tscl,1MB,1,addr_hits,1654167
go,tscl,1MB,1,dir_hits,1660827
go,tscl,1MB,1,misses,149486
go,tscl,1MB,1,jr_hits,74990
go,tscl,1MB,1,jr_seen,79564
go,tscl,1MB,1,jr_non_ras_hits.PP,7379
go,tscl,1MB,1,jr_non_ras_seen.PP,11442
go,tscl,1MB,1,bpred_addr_rate,0.9137
go,tscl,1MB,1,bpred_dir_rate,0.9174
go,tscl,1MB,1,bpred_jr_rate,0.9425
go,tscl,1MB,1,bpred_jr_non_ras_rate.PP,0.6449
go,tscl,1MB,1,retstack_pushes,75039
go,tscl,1MB,1,retstack_pops,73493
go,tscl,1MB,1,used_ras.PP,68122
go,tscl,1MB,1,ras_hits.PP,67611
go,tscl,1MB,1,ras_rate.PP,0.9925
go,tscl,1MB,1,reverse_lookups,1810313
go,tscl,1MB,1,reverse_updates,1810313
go,tscl,1MB,1,reverse_addr_hits,1734635
go,tscl,1MB,1,reverse_dir_hits,1740010
go,tscl,1MB,1,reverse_misses,70303
go,tscl,1MB,1,reverse_jr_hits,75506
go,tscl,1MB,1,reverse_jr_seen,79564
go,tscl,1MB,1,reverse_jr_non_ras_hits.PP,7384
go,tscl,1MB,1,reverse_jr_non_ras_seen.PP,11442
go,tscl,1MB,1,reverse_bpred_addr_rate,0.9582
go,tscl,1MB,1,reverse_bpred_dir_rate,0.9612
go,tscl,1MB,1,reverse_bpred_jr_rate,0.9490
go,tscl,1MB,1,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,tscl,1MB,1,reverse_retstack_pushes,68122
go,tscl,1MB,1,reverse_retstack_pops,68129
go,tscl,1MB,1,reverse_used_ras.PP,68122
go,tscl,1MB,1,reverse_ras_hits.PP,68122
go,tscl,1MB,1,reverse_ras_rate.PP,1.0000
go,tscl,1MB,0,lookups,2187726
go,tscl,1MB,0,updates,1810313
go,tscl,1MB,0,addr_hits,1653249
go,tscl,1MB,0,dir_hits,1659916
go,tscl,1MB,0,misses,150397
go,tscl,1MB,0,jr_hits,74983
go,tscl,1MB,0,jr_seen,79564
go,tscl,1MB,0,jr_non_ras_hits.PP,7379
go,tscl,1MB,0,jr_non_ras_seen.PP,11442
go,tscl,1MB,0,bpred_addr_rate,0.9132
go,tscl,1MB,0,bpred_dir_rate,0.9169
go,tscl,1MB,0,bpred_jr_rate,0.9424
go,tscl,1MB,0,bpred_jr_non_ras_rate.PP,0.6449
go,tscl,1MB,0,retstack_pushes,75024
go,tscl,1MB,0,retstack_pops,73548
go,tscl,1MB,0,used_ras.PP,68122
go,tscl,1MB,0,ras_hits.PP,67604
go,tscl,1MB,0,ras_rate.PP,0.9924
go,tscl,1MB,0,reverse_lookups,1810313
go,tscl,1MB,0,reverse_updates,1810313
go,tscl,1MB,0,reverse_addr_hits,1731400
go,tscl,1MB,0,reverse_dir_hits,1736791
go,tscl,1MB,0,reverse_misses,73522
go,tscl,1MB,0,reverse_jr_hits,75506
go,tscl,1MB,0,reverse_jr_seen,79564
go,tscl,1MB,0,reverse_jr_non_ras_hits.PP,7384
go,tscl,1MB,0,reverse_jr_non_ras_seen.PP,11442
go,tscl,1MB,0,reverse_bpred_addr_rate,0.9564
go,tscl,1MB,0,reverse_bpred_dir_rate,0.9594
go,tscl,1MB,0,reverse_bpred_jr_rate,0.9490
go,tscl,1MB,0,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,tscl,1MB,0,reverse_retstack_pushes,68122
go,tscl,1MB,0,reverse_retstack_pops,68129
go,tscl,1MB,0,reverse_used_ras.PP,68122
go,tscl,1MB,0,reverse_ras_hits.PP,68122
go,tscl,1MB,0,reverse_ras_rate.PP,1.0000
go,tscl,256KB,1,lookups,2193779
go,tscl,256KB,1,updates,1810313
go,tscl,256KB,1,addr_hits,1650158
go,tscl,256KB,1,dir_hits,1656840
go,tscl,256KB,1,misses,153473
go,tscl,256KB,1,jr_hits,74977
go,tscl,256KB,1,jr_seen,79564
go,tscl,256KB,1,jr_non_ras_hits.PP,7379
go,tscl,256KB,1,jr_non_ras_seen.PP,11442
go,tscl,256KB,1,bpred_addr_rate,0.9115
go,tscl,256KB,1,bpred_dir_rate,0.9152
go,tscl,256KB,1,bpred_jr_rate,0.9423
go,tscl,256KB,1,bpred_jr_non_ras_rate.PP,0.6449
go,tscl,256KB,1,retstack_pushes,75232
go,tscl,256KB,1,retstack_pops,73686
go,tscl,256KB,1,used_ras.PP,68122
go,tscl,256KB,1,ras_hits.PP,67598
go,tscl,256KB,1,ras_rate.PP,0.9923
go,tscl,256KB,1,reverse_lookups,1810313
go,tscl,256KB,1,reverse_updates,1810313
go,tscl,256KB,1,reverse_addr_hits,1697581
go,tscl,256KB,1,reverse_dir_hits,1702984
go,tscl,256KB,1,reverse_misses,107329
go,tscl,256KB,1,reverse_jr_hits,75506
go,tscl,256KB,1,reverse_jr_seen,79564
go,tscl,256KB,1,reverse_jr_non_ras_hits.PP,7384
go,tscl,256KB,1,reverse_jr_non_ras_seen.PP,11442
go,tscl,256KB,1,reverse_bpred_addr_rate,0.9377
go,tscl,256KB,1,reverse_bpred_dir_rate,0.9407
go,tscl,256KB,1,reverse_bpred_jr_rate,0.9490
go,tscl,256KB,1,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,tscl,256KB,1,reverse_retstack_pushes,68122
go,tscl,256KB,1,reverse_retstack_pops,68129
go,tscl,256KB,1,reverse_used_ras.PP,68122
go,tscl,256KB,1,reverse_ras_hits.PP,68122
go,tscl,256KB,1,reverse_ras_rate.PP,1.0000
go,tscl,256KB,0,lookups,2188868
go,tscl,256KB,0,updates,1810313
go,tscl,256KB,0,addr_hits,1652673
go,tscl,256KB,0,dir_hits,1659361
go,tscl,256KB,0,misses,150952
go,tscl,256KB,0,jr_hits,74979
go,tscl,256KB,0,jr_seen,79564
go,tscl,256KB,0,jr_non_ras_hits.PP,7379
go,tscl,256KB,0,jr_non_ras_seen.PP,11442
go,tscl,256KB,0,bpred_addr_rate,0.9129
go,tscl,256KB,0,bpred_dir_rate,0.9166
go,tscl,256KB,0,bpred_jr_rate,0.9424
go,tscl,256KB,0,bpred_jr_non_ras_rate.PP,0.6449
go,tscl,256KB,0,retstack_pushes,75160
go,tscl,256KB,0,retstack_pops,73525
go,tscl,256KB,0,used_ras.PP,68122
go,tscl,256KB,0,ras_hits.PP,67600
go,tscl,256KB,0,ras_rate.PP,0.9923
go,tscl,256KB,0,reverse_lookups,1810313
go,tscl,256KB,0,reverse_updates,1810313
go,tscl,256KB,0,reverse_addr_hits,1665215
go,tscl,256KB,0,reverse_dir_hits,1670643
go,tscl,256KB,0,reverse_misses,139670
go,tscl,256KB,0,reverse_jr_hits,75506
go,tscl,256KB,0,reverse_jr_seen,79564
go,tscl,256KB,0,reverse_jr_non_ras_hits.PP,7384
go,tscl,256KB,0,reverse_jr_non_ras_seen.PP,11442
go,tscl,256KB,0,reverse_bpred_addr_rate,0.9198
go,tscl,256KB,0,reverse_bpred_dir_rate,0.9228
go,tscl,256KB,0,reverse_bpred_jr_rate,0.9490
go,tscl,256KB,0,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,tscl,256KB,0,reverse_retstack_pushes,68122
go,tscl,256KB,0,reverse_retstack_pops,68129
go,tscl,256KB,0,reverse_used_ras.PP,68122
go,tscl,256KB,0,reverse_ras_hits.PP,68122
go,tscl,256KB,0,reverse_ras_rate.PP,1.0000
go,tscl,32KB,1,lookups,2209017
go,tscl,32KB,1,updates,1810316
go,tscl,32KB,1,addr_hits,1641600
go,tscl,32KB,1,dir_hits,1648466
go,tscl,32KB,1,misses,161850
go,tscl,32KB,1,jr_hits,74787
go,tscl,32KB,1,jr_seen,79564
go,tscl,32KB,1,jr_non_ras_hits.PP,7379
go,tscl,32KB,1,jr_non_ras_seen.PP,11442
go,tscl,32KB,1,bpred_addr_rate,0.9068
go,tscl,32KB,1,bpred_dir_rate,0.9106
go,tscl,32KB,1,bpred_jr_rate,0.9400
go,tscl,32KB,1,bpred_jr_non_ras_rate.PP,0.6449
go,tscl,32KB,1,retstack_pushes,75544
go,tscl,32KB,1,retstack_pops,74850
go,tscl,32KB,1,used_ras.PP,68122
go,tscl,32KB,1,ras_hits.PP,67408
go,tscl,32KB,1,ras_rate.PP,0.9895
go,tscl,32KB,1,reverse_lookups,1810316
go,tscl,32KB,1,reverse_updates,1810316
go,tscl,32KB,1,reverse_addr_hits,1696230
go,tscl,32KB,1,reverse_dir_hits,1701603
go,tscl,32KB,1,reverse_misses,108713
go,tscl,32KB,1,reverse_jr_hits,75506
go,tscl,32KB,1,reverse_jr_seen,79564
go,tscl,32KB,1,reverse_jr_non_ras_hits.PP,7384
go,tscl,32KB,1,reverse_jr_non_ras_seen.PP,11442
go,tscl,32KB,1,reverse_bpred_addr_rate,0.9370
go,tscl,32KB,1,reverse_bpred_dir_rate,0.9399
go,tscl,32KB,1,reverse_bpred_jr_rate,0.9490
go,tscl,32KB,1,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,tscl,32KB,1,reverse_retstack_pushes,68122
go,tscl,32KB,1,reverse_retstack_pops,68129
go,tscl,32KB,1,reverse_used_ras.PP,68122
go,tscl,32KB,1,reverse_ras_hits.PP,68122
go,tscl,32KB,1,reverse_ras_rate.PP,1.0000
go,tscl,32KB,0,lookups,2197836
go,tscl,32KB,0,updates,1810316
go,tscl,32KB,0,addr_hits,1647018
go,tscl,32KB,0,dir_hits,1653827
go,tscl,32KB,0,misses,156489
go,tscl,32KB,0,jr_hits,74851
go,tscl,32KB,0,jr_seen,79564
go,tscl,32KB,0,jr_non_ras_hits.PP,7379
go,tscl,32KB,0,jr_non_ras_seen.PP,11442
go,tscl,32KB,0,bpred_addr_rate,0.9098
go,tscl,32KB,0,bpred_dir_rate,0.9136
go,tscl,32KB,0,bpred_jr_rate,0.9408
go,tscl,32KB,0,bpred_jr_non_ras_rate.PP,0.6449
go,tscl,32KB,0,retstack_pushes,75422
go,tscl,32KB,0,retstack_pops,74077
go,tscl,32KB,0,used_ras.PP,68122
go,tscl,32KB,0,ras_hits.PP,67472
go,tscl,32KB,0,ras_rate.PP,0.9905
go,tscl,32KB,0,reverse_lookups,1810316
go,tscl,32KB,0,reverse_updates,1810316
go,tscl,32KB,0,reverse_addr_hits,1529331
go,tscl,32KB,0,reverse_dir_hits,1534848
go,tscl,32KB,0,reverse_misses,275468
go,tscl,32KB,0,reverse_jr_hits,75506
go,tscl,32KB,0,reverse_jr_seen,79564
go,tscl,32KB,0,reverse_jr_non_ras_hits.PP,7384
go,tscl,32KB,0,reverse_jr_non_ras_seen.PP,11442
go,tscl,32KB,0,reverse_bpred_addr_rate,0.8448
go,tscl,32KB,0,reverse_bpred_dir_rate,0.8478
go,tscl,32KB,0,reverse_bpred_jr_rate,0.9490
go,tscl,32KB,0,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,tscl,32KB,0,reverse_retstack_pushes,68122
go,tscl,32KB,0,reverse_retstack_pops,68129
go,tscl,32KB,0,reverse_used_ras.PP,68122
go,tscl,32KB,0,reverse_ras_hits.PP,68122
go,tscl,32KB,0,reverse_ras_rate.PP,1.0000
go,tscl,512KB,1,lookups,2189079
go,tscl,512KB,1,updates,1810313
go,tscl,512KB,1,addr_hits,1653714
go,tscl,512KB,1,dir_hits,1660389
go,tscl,512KB,1,misses,149924
go,tscl,512KB,1,jr_hits,74972
go,tscl,512KB,1,jr_seen,79564
go,tscl,512KB,1,jr_non_ras_hits.PP,7379
go,tscl,512KB,1,jr_non_ras_seen.PP,11442
go,tscl,512KB,1,bpred_addr_rate,0.9135
go,tscl,512KB,1,bpred_dir_rate,0.9172
go,tscl,512KB,1,bpred_jr_rate,0.9423
go,tscl,512KB,1,bpred_jr_non_ras_rate.PP,0.6449
go,tscl,512KB,1,retstack_pushes,75061
go,tscl,512KB,1,retstack_pops,73641
go,tscl,512KB,1,used_ras.PP,68122
go,tscl,512KB,1,ras_hits.PP,67593
go,tscl,512KB,1,ras_rate.PP,0.9922
go,tscl,512KB,1,reverse_lookups,1810313
go,tscl,512KB,1,reverse_updates,1810313
go,tscl,512KB,1,reverse_addr_hits,1715057
go,tscl,512KB,1,reverse_dir_hits,1720446
go,tscl,512KB,1,reverse_misses,89867
go,tscl,512KB,1,reverse_jr_hits,75506
go,tscl,512KB,1,reverse_jr_seen,79564
go,tscl,512KB,1,reverse_jr_non_ras_hits.PP,7384
go,tscl,512KB,1,reverse_jr_non_ras_seen.PP,11442
go,tscl,512KB,1,reverse_bpred_addr_rate,0.9474
go,tscl,512KB,1,reverse_bpred_dir_rate,0.9504
go,tscl,512KB,1,reverse_bpred_jr_rate,0.9490
go,tscl,512KB,1,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,tscl,512KB,1,reverse_retstack_pushes,68122
go,tscl,512KB,1,reverse_retstack_pops,68129
go,tscl,512KB,1,reverse_used_ras.PP,68122
go,tscl,512KB,1,reverse_ras_hits.PP,68122
go,tscl,512KB,1,reverse_ras_rate.PP,1.0000
go,tscl,512KB,0,lookups,2189249
go,tscl,512KB,0,updates,1810313
go,tscl,512KB,0,addr_hits,1652146
go,tscl,512KB,0,dir_hits,1658846
go,tscl,512KB,0,misses,151467
go,tscl,512KB,0,jr_hits,74967
go,tscl,512KB,0,jr_seen,79564
go,tscl,512KB,0,jr_non_ras_hits.PP,7379
go,tscl,512KB,0,jr_non_ras_seen.PP,11442
go,tscl,512KB,0,bpred_addr_rate,0.9126
go,tscl,512KB,0,bpred_dir_rate,0.9163
go,tscl,512KB,0,bpred_jr_rate,0.9422
go,tscl,512KB,0,bpred_jr_non_ras_rate.PP,0.6449
go,tscl,512KB,0,retstack_pushes,75051
go,tscl,512KB,0,retstack_pops,73409
go,tscl,512KB,0,used_ras.PP,68122
go,tscl,512KB,0,ras_hits.PP,67588
go,tscl,512KB,0,ras_rate.PP,0.9922
go,tscl,512KB,0,reverse_lookups,1810313
go,tscl,512KB,0,reverse_updates,1810313
go,tscl,512KB,0,reverse_addr_hits,1709489
go,tscl,512KB,0,reverse_dir_hits,1714894
go,tscl,512KB,0,reverse_misses,95419
go,tscl,512KB,0,reverse_jr_hits,75506
go,tscl,512KB,0,reverse_jr_seen,79564
go,tscl,512KB,0,reverse_jr_non_ras_hits.PP,7384
go,tscl,512KB,0,reverse_jr_non_ras_seen.PP,11442
go,tscl,512KB,0,reverse_bpred_addr_rate,0.9443
go,tscl,512KB,0,reverse_bpred_dir_rate,0.9473
go,tscl,512KB,0,reverse_bpred_jr_rate,0.9490
go,tscl,512KB,0,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,tscl,512KB,0,reverse_retstack_pushes,68122
go,tscl,512KB,0,reverse_retstack_pops,68129
go,tscl,512KB,0,reverse_used_ras.PP,68122
go,tscl,512KB,0,reverse_ras_hits.PP,68122
go,tscl,512KB,0,reverse_ras_rate.PP,1.0000
go,tscl,64KB,1,lookups,2193526
go,tscl,64KB,1,updates,1810316
go,tscl,64KB,1,addr_hits,1649572
go,tscl,64KB,1,dir_hits,1656276
go,tscl,64KB,1,misses,154040
go,tscl,64KB,1,jr_hits,74954
go,tscl,64KB,1,jr_seen,79564
go,tscl,64KB,1,jr_non_ras_hits.PP,7379
go,tscl,64KB,1,jr_non_ras_seen.PP,11442
go,tscl,64KB,1,bpred_addr_rate,0.9112
go,tscl,64KB,1,bpred_dir_rate,0.9149
go,tscl,64KB,1,bpred_jr_rate,0.9421
go,tscl,64KB,1,bpred_jr_non_ras_rate.PP,0.6449
go,tscl,64KB,1,retstack_pushes,75384
go,tscl,64KB,1,retstack_pops,73896
go,tscl,64KB,1,used_ras.PP,68122
go,tscl,64KB,1,ras_hits.PP,67575
go,tscl,64KB,1,ras_rate.PP,0.9920
go,tscl,64KB,1,reverse_lookups,1810316
go,tscl,64KB,1,reverse_updates,1810316
go,tscl,64KB,1,reverse_addr_hits,1676799
go,tscl,64KB,1,reverse_dir_hits,1682220
go,tscl,64KB,1,reverse_misses,128096
go,tscl,64KB,1,reverse_jr_hits,75506
go,tscl,64KB,1,reverse_jr_seen,79564
go,tscl,64KB,1,reverse_jr_non_ras_hits.PP,7384
go,tscl,64KB,1,reverse_jr_non_ras_seen.PP,11442
go,tscl,64KB,1,reverse_bpred_addr_rate,0.9262
go,tscl,64KB,1,reverse_bpred_dir_rate,0.9292
go,tscl,64KB,1,reverse_bpred_jr_rate,0.9490
go,tscl,64KB,1,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,tscl,64KB,1,reverse_retstack_pushes,68122
go,tscl,64KB,1,reverse_retstack_pops,68129
go,tscl,64KB,1,reverse_used_ras.PP,68122
go,tscl,64KB,1,reverse_ras_hits.PP,68122
go,tscl,64KB,1,reverse_ras_rate.PP,1.0000
go,tscl,64KB,0,lookups,2198658
go,tscl,64KB,0,updates,1810316
go,tscl,64KB,0,addr_hits,1646679
go,tscl,64KB,0,dir_hits,1653426
go,tscl,64KB,0,misses,156890
go,tscl,64KB,0,jr_hits,74920
go,tscl,64KB,0,jr_seen,79564
go,tscl,64KB,0,jr_non_ras_hits.PP,7379
go,tscl,64KB,0,jr_non_ras_seen.PP,11442
go,tscl,64KB,0,bpred_addr_rate,0.9096
go,tscl,64KB,0,bpred_dir_rate,0.9133
go,tscl,64KB,0,bpred_jr_rate,0.9416
go,tscl,64KB,0,bpred_jr_non_ras_rate.PP,0.6449
go,tscl,64KB,0,retstack_pushes,75486
go,tscl,64KB,0,retstack_pops,74212
go,tscl,64KB,0,used_ras.PP,68122
go,tscl,64KB,0,ras_hits.PP,67541
go,tscl,64KB,0,ras_rate.PP,0.9915
go,tscl,64KB,0,reverse_lookups,1810316
go,tscl,64KB,0,reverse_updates,1810316
go,tscl,64KB,0,reverse_addr_hits,1584925
go,tscl,64KB,0,reverse_dir_hits,1590419
go,tscl,64KB,0,reverse_misses,219897
go,tscl,64KB,0,reverse_jr_hits,75506
go,tscl,64KB,0,reverse_jr_seen,79564
go,tscl,64KB,0,reverse_jr_non_ras_hits.PP,7384
go,tscl,64KB,0,reverse_jr_non_ras_seen.PP,11442
go,tscl,64KB,0,reverse_bpred_addr_rate,0.8755
go,tscl,64KB,0,reverse_bpred_dir_rate,0.8785
go,tscl,64KB,0,reverse_bpred_jr_rate,0.9490
go,tscl,64KB,0,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,tscl,64KB,0,reverse_retstack_pushes,68122
go,tscl,64KB,0,reverse_retstack_pops,68129
go,tscl,64KB,0,reverse_used_ras.PP,68122
go,tscl,64KB,0,reverse_ras_hits.PP,68122
go,tscl,64KB,0,reverse_ras_rate.PP,1.0000
ijpeg,tscl,128KB,1,lookups,2284046
ijpeg,tscl,128KB,1,updates,2283503
ijpeg,tscl,128KB,1,addr_hits,2283129
ijpeg,tscl,128KB,1,dir_hits,2283264
ijpeg,tscl,128KB,1,misses,239
ijpeg,tscl,128KB,1,jr_hits,427948
ijpeg,tscl,128KB,1,jr_seen,427955
ijpeg,tscl,128KB,1,jr_non_ras_hits.PP,139
ijpeg,tscl,128KB,1,jr_non_ras_seen.PP,140
ijpeg,tscl,128KB,1,bpred_addr_rate,0.9998
ijpeg,tscl,128KB,1,bpred_dir_rate,0.9999
ijpeg,tscl,128KB,1,bpred_jr_rate,1.0000
ijpeg,tscl,128KB,1,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,tscl,128KB,1,retstack_pushes,427976
ijpeg,tscl,128KB,1,retstack_pops,427816
ijpeg,tscl,128KB,1,used_ras.PP,427815
