bench,bpred,size,metric,value
fpppp,mbp,32KB_frmt,divide,by,zero>
fpppp,mbp,32KB,lookups,3597
fpppp,mbp,32KB,updates,2969
fpppp,mbp,32KB,addr_hits,1934
fpppp,mbp,32KB,dir_hits,2247
fpppp,mbp,32KB,misses,722
fpppp,mbp,32KB,jr_hits,176
fpppp,mbp,32KB,jr_seen,216
fpppp,mbp,32KB,jr_non_ras_hits.PP,6
fpppp,mbp,32KB,jr_non_ras_seen.PP,9
fpppp,mbp,32KB,bpred_addr_rate,0.6514
fpppp,mbp,32KB,bpred_dir_rate,0.7568
fpppp,mbp,32KB,bpred_jr_rate,0.8148
fpppp,mbp,32KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,mbp,32KB,retstack_pushes,302
fpppp,mbp,32KB,retstack_pops,271
fpppp,mbp,32KB,used_ras.PP,207
fpppp,mbp,32KB,ras_hits.PP,170
fpppp,mbp,32KB,ras_rate.PP,0.8213
fpppp,mbp,32KB,reverse_lookups,0
fpppp,mbp,32KB,reverse_updates,0
fpppp,mbp,32KB,reverse_addr_hits,0
fpppp,mbp,32KB,reverse_dir_hits,0
fpppp,mbp,32KB,reverse_misses,0
fpppp,mbp,32KB,reverse_jr_hits,0
fpppp,mbp,32KB,reverse_jr_seen,0
fpppp,mbp,32KB,reverse_jr_non_ras_hits.PP,0
fpppp,mbp,32KB,reverse_jr_non_ras_seen.PP,0
fpppp,mbp,32KB,divide,by,zero>
fpppp,mbp,32KB,divide,by,zero>
fpppp,mbp,32KB,divide,by,zero>
fpppp,mbp,32KB,divide,by,zero>
fpppp,mbp,32KB,reverse_retstack_pushes,0
fpppp,mbp,32KB,reverse_retstack_pops,0
fpppp,mbp,32KB,reverse_used_ras.PP,0
fpppp,mbp,32KB,reverse_ras_hits.PP,0
fpppp,mbp,32KB,divide,by,zero>
fpppp,mbp,512KB_frmt,lookups,3654
fpppp,mbp,512KB_frmt,updates,2969
fpppp,mbp,512KB_frmt,addr_hits,1879
fpppp,mbp,512KB_frmt,dir_hits,2190
fpppp,mbp,512KB_frmt,misses,779
fpppp,mbp,512KB_frmt,jr_hits,176
fpppp,mbp,512KB_frmt,jr_seen,216
fpppp,mbp,512KB_frmt,jr_non_ras_hits.PP,6
fpppp,mbp,512KB_frmt,jr_non_ras_seen.PP,9
fpppp,mbp,512KB_frmt,bpred_addr_rate,0.6329
fpppp,mbp,512KB_frmt,bpred_dir_rate,0.7376
fpppp,mbp,512KB_frmt,bpred_jr_rate,0.8148
fpppp,mbp,512KB_frmt,bpred_jr_non_ras_rate.PP,0.6667
fpppp,mbp,512KB_frmt,retstack_pushes,310
fpppp,mbp,512KB_frmt,retstack_pops,280
fpppp,mbp,512KB_frmt,used_ras.PP,207
fpppp,mbp,512KB_frmt,ras_hits.PP,170
fpppp,mbp,512KB_frmt,ras_rate.PP,0.8213
fpppp,mbp,512KB_frmt,reverse_lookups,0
fpppp,mbp,512KB_frmt,reverse_updates,0
fpppp,mbp,512KB_frmt,reverse_addr_hits,0
fpppp,mbp,512KB_frmt,reverse_dir_hits,0
fpppp,mbp,512KB_frmt,reverse_misses,0
fpppp,mbp,512KB_frmt,reverse_jr_hits,0
fpppp,mbp,512KB_frmt,reverse_jr_seen,0
fpppp,mbp,512KB_frmt,reverse_jr_non_ras_hits.PP,0
fpppp,mbp,512KB_frmt,reverse_jr_non_ras_seen.PP,0
fpppp,mbp,512KB_frmt,divide,by,zero>
fpppp,mbp,512KB_frmt,divide,by,zero>
fpppp,mbp,512KB_frmt,divide,by,zero>
fpppp,mbp,512KB_frmt,divide,by,zero>
fpppp,mbp,512KB_frmt,reverse_retstack_pushes,0
fpppp,mbp,512KB_frmt,reverse_retstack_pops,0
fpppp,mbp,512KB_frmt,reverse_used_ras.PP,0
fpppp,mbp,512KB_frmt,reverse_ras_hits.PP,0
fpppp,mbp,512KB_frmt,divide,by,zero>
fpppp,mbp,512KB,lookups,3654
fpppp,mbp,512KB,updates,2969
fpppp,mbp,512KB,addr_hits,1879
fpppp,mbp,512KB,dir_hits,2190
fpppp,mbp,512KB,misses,779
fpppp,mbp,512KB,jr_hits,176
fpppp,mbp,512KB,jr_seen,216
fpppp,mbp,512KB,jr_non_ras_hits.PP,6
fpppp,mbp,512KB,jr_non_ras_seen.PP,9
fpppp,mbp,512KB,bpred_addr_rate,0.6329
fpppp,mbp,512KB,bpred_dir_rate,0.7376
fpppp,mbp,512KB,bpred_jr_rate,0.8148
fpppp,mbp,512KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,mbp,512KB,retstack_pushes,310
